Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BA,DIS,IBM,KO,MSFT,AAPL,BA,DIS,IBM,KO,MSFT,AAPL,BA,DIS,IBM,KO,MSFT,AAPL,BA,DIS,IBM,KO,MSFT,AAPL,BA,DIS,IBM,KO,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-14,9.969621658325195,58.082420349121094,35.528160095214844,92.87892150878906,21.846471786499023,19.54408073425293,10.076989638555997,58.21898887872675,35.995864599464475,93.09849317232901,21.897643146694296,19.55945801828448,9.95882543744108,56.9416545096187,35.3722585937983,91.85988793561854,21.456298704956698,19.290361413566416,10.04100036696552,57.704843484484776,35.943896330999664,92.24272530633499,21.536252125273247,19.54408073425293,301800800,4091600,11204000,4915259,23879600,55239900
2011-04-15,9.820865631103516,58.32344436645508,35.961219787597656,93.57705688476562,21.75052833557129,19.505640029907227,10.0062104949291,58.628722522205955,36.125781018308,93.65024744554631,21.859263811957064,19.651719836614642,9.801071892643149,57.85749801332921,35.47619251774585,92.82263248686456,21.705754617061306,19.359558756741215,9.9960133080131,58.202940153874415,35.71004477442558,92.89582304764527,21.85286861216335,19.57483487881892,453605600,4176600,8376900,5530620,17532200,65080400
2011-04-18,9.952529907226562,58.4760627746582,35.684059143066406,93.42501831054688,21.52665901184082,19.282676696777344,9.963926767086024,58.86970400945483,35.75334685894417,93.54888061117335,21.635396936842962,19.436446635477584,9.60193491676383,57.640574959612636,35.043130425314274,91.69096407367134,21.312384421964506,19.00589139370044,9.78008182717192,58.419828312544404,35.48485241694853,92.69311288497912,21.60981125566777,19.29805398393913,609898800,6225500,9975800,6444092,16104600,58045100
2011-04-19,10.132776260375977,58.76527404785156,35.81397247314453,93.12103271484375,21.456300735473633,19.33649444580078,10.136374467770544,59.15088006127935,35.909245967135725,93.67277909167208,21.58742552839445,19.35187173193703,9.948330691788163,58.3555622956246,35.40689932242415,92.58055472055875,21.411527011057984,19.121218305728164,9.990018803500654,58.62067026054188,35.58012355659201,93.29556684095141,21.494679259252038,19.221167732696347,419378400,4352000,6903700,6848267,10701800,38892400
2011-04-20,10.269230842590332,60.307716369628906,36.4116096496582,92.75508880615234,21.699356079101562,19.80548667907715,10.369400795052263,60.50855464262342,36.77537770503804,93.39691940356941,21.763320274314403,19.990009669280116,10.241939575881045,59.568632995992544,36.169094308759604,91.31379604382329,21.622601484830717,19.613275047641764,10.302220937103577,59.61683222019997,36.27303087084988,91.8261300890132,21.71214891814413,19.636340971339024,700666400,6356300,7400000,11392823,12817800,61608600
2011-04-21,10.517857551574707,60.60496520996094,36.61080551147461,94.74246978759766,21.708951950073242,19.620967864990234,10.650718098558626,60.84596748391493,36.7234017681462,94.83817912749646,21.801698211054322,19.905440318844878,10.45247718873432,60.315757577937504,36.463563744445956,92.8169876520709,21.577829608675696,19.497952512005735,10.646818773644432,60.59692996209965,36.65411074743208,93.25050576249038,21.712150770102873,19.82855682307358,753810400,3157100,4860800,6441686,10948800,46892300
2011-04-25,10.587138175964355,60.1711540222168,36.31633377075195,94.39906311035156,21.664175033569336,19.690156936645508,10.609332055797422,60.70136393048784,36.680101802602884,95.01836588979884,21.740932063048156,19.69784557668428,10.505861790279004,59.99441534309368,36.26436549306818,94.15133840419212,21.529853891958016,19.48256805497309,10.50706226030642,60.66119994920424,36.67144207497817,94.38780371333989,21.731335604374998,19.651713736451647,266546000,2524200,5157000,3748655,10709200,33525100
2011-04-26,10.509461402893066,60.693328857421875,36.662784576416016,94.86071014404297,21.405128479003906,20.136093139648438,10.646520000361201,60.93433110877509,36.7580548019942,95.26044113877786,21.4371093571827,20.32830479227387,10.477370653345055,60.259517450068834,36.134451951766934,94.24703266846906,21.046936299441466,19.736292550237497,10.605432532976792,60.50051970142204,36.35964122746425,94.57920729195997,21.312382224296186,19.79011157833925,338800000,5100900,7290800,7635800,32800000,69200000
2011-04-27,10.501362800598145,61.1512565612793,36.879302978515625,95.91914367675781,21.427513122558594,20.282176971435547,10.567343800697397,62.10724283860753,36.96591344976768,96.04300599382303,21.56183426101421,20.28986561504392,10.409890834069403,60.29166875915426,36.532854485552015,94.84380418017649,21.286794345137842,20.089965280602744,10.564044310226473,61.078951575777516,36.60214220175812,94.92825412618483,21.545845043570072,20.220669289027402,356213200,7462400,5396900,5543486,16872600,52689000
2011-04-28,10.399396896362305,63.103416442871094,37.26039505004883,96.14998626708984,21.558635711669922,20.535892486572266,10.48936890001767,63.35245405300747,37.37299131000604,96.48779507761522,21.571426108344152,20.658909294736052,10.362507461897552,61.07092705002423,36.70608008407147,95.54194298847388,21.31877551429033,20.297550445325683,10.382601524380567,61.07896230073522,36.70608008407147,95.70521769619197,21.408322930914586,20.34368083185051,360959200,7359700,6529800,5321734,14084400,80200000
2011-04-29,10.500765800476074,64.09149932861328,37.32969284057617,96.0373764038086,21.57463264465332,19.928503036499023,10.615331019099244,64.541375033048,37.546222389080626,97.39984385740331,21.673774114237762,20.482072035736227,10.396996004222203,63.34438081712176,37.07852107533482,95.98107045174211,21.513867258786743,19.497949370425648,10.400295495332108,63.34438081712176,37.27772786348147,96.33013859951974,21.606613527746532,20.41287572752427,1006345200,8050400,5740200,5844734,14824200,319317900
2011-05-02,10.385300636291504,63.89066696166992,37.476932525634766,96.92132568359375,21.657779693603516,19.728607177734375,10.510963208930873,64.79042458239626,37.92731435745219,97.7039032380519,21.7025534071828,19.990015185944195,10.361907882730298,63.59343025636993,37.42496424750942,96.54974759159134,21.609807160487307,19.590214530275205,10.489069641767015,64.54941621622571,37.65015681540739,96.89880688843625,21.670572531766794,19.943884792277395,442713600,5633300,5601100,5644425,12514200,89825600
2011-05-03,10.442878723144531,63.874603271484375,37.303707122802734,97.32665252685547,21.708951950073242,19.843931198120117,10.49356353484965,64.43694795968614,37.73676618232353,97.67008648228905,21.7153495901325,19.874685767357278,10.365501677810638,63.47292674302672,37.14780559705697,96.4033283742426,21.609810489017676,19.597900510057126,10.436580861600676,63.65769451382269,37.459608648548496,96.83683747474188,21.65778302952303,19.682474109000747,313348000,4728000,6206900,5238054,10542400,71892900
2011-05-04,10.483967781066895,63.336368560791016,36.9139518737793,96.05992889404297,21.57463264465332,20.03614616394043,10.551747479983693,64.26826129148508,37.45094746557923,97.1859404990678,21.724945479174878,20.182227459014143,10.403291239574848,63.272104957614786,36.63679435077598,95.48002950279363,21.491480396622997,19.828558653156414,10.444679020516777,64.0272528600024,37.191109396782615,97.03955934985262,21.70255861701113,19.87468904816855,389250400,5735200,7481400,7207254,13529000,73292300
2011-05-05,10.399396896362305,63.023040771484375,36.97457504272461,94.84381103515625,21.331573486328125,19.82855796813965,10.52535898283568,64.05936688311151,37.459602296574715,96.20065344514944,21.664180037609306,20.05152275837789,10.378402681385133,62.73383319944438,36.75804554968082,94.3033331388288,21.23563083729517,19.743984358156816,10.448881258118531,63.07927523665342,36.81867354341486,95.975456568167,21.651387196407917,20.02845682843927,335969200,4718900,8242300,7669272,14206200,55600000
2011-05-06,10.396695137023926,63.71391677856445,37.2950325012207,95.5111083984375,21.395538330078125,19.890064239501953,10.496865111399371,64.3003670945839,37.676123131974435,96.2236674339544,21.61301175701408,20.15915940410043,10.383199259120385,63.44077973349802,37.113145257836855,95.1435191361576,21.3411705833404,19.797801992740574,10.48756807564206,63.577348256031236,37.50289891654925,95.59028563622067,21.56823803146712,20.043832695492704,280134400,4565800,7791900,5062012,17042600,55993000
2011-05-09,10.424884796142578,63.97904586791992,37.32969284057617,95.62987518310547,21.411527633666992,19.859310150146484,10.472870754552462,64.38875770012352,37.546222389080626,96.05401317210855,21.51706674713776,19.959259575641966,10.392794051313018,63.585404531386104,37.182454333502925,95.18310867870696,21.373151548757658,19.736294795786495,10.432681843674724,63.71393785125299,37.52023990053328,95.22835668336481,21.382745569984994,19.836244221281977,204747200,3137600,6308300,3760161,8884200,38696400
2011-05-10,10.480367660522461,64.22805786132812,38.031246185302734,96.35374450683594,21.5362491607666,19.736297607421875,10.487565673981933,64.60563468122166,38.22179322731373,96.64781592115145,21.57462767563018,19.874690267406972,10.396692756173763,64.07542498771913,37.32968932479003,95.69773418390662,21.4211184961447,19.413381889609614,10.46357229578369,64.07542498771913,37.450948635874184,95.71470331401446,21.427513695296422,19.513331329343902,282091600,3852400,12541000,5161801,11111800,120798700
2011-05-11,10.413788795471191,63.864662170410156,35.961219787597656,95.85609436035156,21.529861450195312,19.497955322265625,10.496864681836726,64.44613199410496,36.87930605782422,96.43292753289654,21.64179577416689,19.7286087757412,10.354107258095969,63.58200493985449,35.606111539449465,94.90602150329771,21.39554026142942,19.382627129068943,10.467473588863138,64.31691373929922,36.472229540198995,96.30851129601545,21.520267428138503,19.720920131764164,336000000,3853700,38451900,4877707,11215400,78600000
2011-05-12,10.393993377685547,64.13117218017578,36.013187408447266,97.40563201904297,21.846471786499023,19.467193603515625,10.41048922605996,64.40575173791854,36.16908560611459,97.70536287438439,21.884850306645475,19.52101262514889,10.265032970668761,63.38010799495522,35.45886912260981,95.37541061694763,21.481884385054332,19.298047897459874,10.380498303360017,63.83235957780951,35.952556109827086,95.94093406111789,21.542649765290033,19.490259526983465,322000000,3700000,13080100,5374871,17097400,77400000
2011-05-13,10.211947441101074,63.82426834106445,35.961219787597656,96.09363555908203,21.80489730834961,19.244234085083008,10.38439543705472,64.68031755864692,36.264359766268804,97.35474925075357,21.993586212755947,19.467198873126765,10.207449083247752,63.44469748829807,35.727367530917924,95.8221835402775,21.753725947163947,19.18272640564417,10.366701522436363,64.29267518751934,36.039170539824234,97.10026636792539,21.833679369027948,19.436445766636723,326116000,3808500,8420500,5405100,16011000,66812300
2011-05-16,9.996013641357422,62.80671310424805,35.45021438598633,95.49418640136719,21.69295883178711,18.890565872192383,10.233543315885855,63.646613347904605,35.770677160481895,96.50081724840079,21.820884770152194,19.27498927688969,9.975019432300844,62.70980556632316,35.41556886874941,95.18314573757485,21.6577791377371,18.836746830168185,10.172961628588395,63.525478925498504,35.73603164324498,96.03143107198774,21.779307437192553,19.190415658589433,449775200,3800400,11697800,4876661,12364600,91350900
2011-05-17,10.081188201904297,61.92642593383789,35.519500732421875,96.42161560058594,21.744129180908203,18.97568130493164,10.081188201904297,62.774403711044485,35.63209700706523,96.93624064302381,21.804894554646022,19.114980993432447,9.918936566958127,61.239970960676104,35.23368348630044,94.17649107974353,21.5874211770409,18.78220984336277,9.957025658812395,62.6774900286176,35.389585003813316,94.92297945797277,21.660979389459545,18.882814353907737,452334400,5191100,10024400,9176767,13276400,82882100
2011-05-18,10.193056106567383,62.29792785644531,35.87460708618164,96.38770294189453,21.843278884887695,19.107254028320312,10.228445548086855,62.580585101236366,35.900592873692204,96.8118500878898,21.85926810750634,19.145947754649733,10.07699091126224,61.8618254667109,35.42422861972079,95.83348917944524,21.635399470964153,18.766743627551445,10.091086624323662,62.0071929299557,35.45887082977143,96.19542819770966,21.74733378923525,18.983432332780914,334776400,3634200,9948300,4345398,13418000,53931100
2011-05-19,10.212849617004395,63.008602142333984,35.839962005615234,96.4725112915039,21.89444923400879,19.130460739135742,10.269232463553175,63.35586847552615,36.1517649989443,96.93058759034113,21.97120385152038,19.25428237684637,10.157065804164189,62.38675627946037,35.63209224206992,95.75430181173093,21.750534021176392,18.960206356301224,10.25933559380643,62.51597452505052,35.987200472477404,96.62520639982763,21.878460010352576,19.231066742319598,261170000,3340900,10055800,3701062,12960200,37783600
2011-05-20,10.053598403930664,62.604801177978516,35.94390106201172,96.22933959960938,21.843278884887695,18.952472686767578,10.225447421846578,62.9843720532329,36.23838134744998,96.7892036192433,21.913635856382996,19.24655026666572,10.047600057622503,62.394830781788016,35.61477525970346,95.78823242628953,21.712154083495026,18.913778967551348,10.183759315428519,62.90361373458543,35.805322298510085,96.36506557802579,21.849674085938126,19.13046615687548,337968400,4000400,9213000,5093915,12970600,45451500
2011-05-23,10.029004096984863,61.60338592529297,35.6494140625,95.15483093261719,21.58422088623047,18.7048282623291,10.076390226835658,61.99103448999958,35.79665582947735,95.39800396120515,21.715345643783365,18.76673909514655,9.879649294337343,61.19151048056687,35.467530089155375,94.48185153918374,21.485079443191967,18.596484673916237,9.896144344473168,61.82144016839822,35.64075433690261,95.33579585783006,21.616201760760536,18.73578294070248,383600000,3587300,7955900,5380624,13230200,52692500
2011-05-24,9.962723731994629,61.03001022338867,35.58879089355469,95.0021743774414,21.577821731567383,18.68935203552246,10.073991034599551,61.95066888007603,35.80532040658338,95.38673289732495,21.6769631564308,18.797697110733157,9.937231165028882,60.76350214869849,35.39824386481643,94.73072236648078,21.49466952104562,18.60422555451435,10.061994344063397,61.74876994375921,35.7446924072536,95.29058649775214,21.638587090023737,18.72804723240872,321927200,3783700,8459300,4857206,10881000,47691800
2011-05-25,10.100383758544922,61.63569259643555,35.62343978881836,94.8664321899414,21.39873695373535,18.720314025878906,10.153768239074417,62.00718581287382,35.80532380406625,95.2340215116367,21.58742587537919,18.813179575199175,9.982519058245968,60.67465191298678,35.38092446450936,94.7307062076128,21.369952450442636,18.69709690051319,9.999913461442796,60.779643278619744,35.441552469592,94.79857371184428,21.517066467313686,18.704835942301763,294224000,4134000,7030500,4060677,13132000,34904200
2011-05-26,10.046998977661133,61.91028594970703,35.50217819213867,94.54409790039062,21.331573486328125,19.091772079467773,10.103682141976382,62.120256384022596,35.701384935203386,94.72507192496796,21.398736512631658,19.37037157602415,10.029904093225449,61.32881609152203,35.121084158468825,93.82022888048897,21.203649954284185,18.820911621823598,10.076090553226141,61.813372252854236,35.528160674805996,94.70244340229388,21.344366327529514,18.84412873856021,222560800,4377000,11189400,6036780,14872400,78016600
2011-05-27,10.119279861450195,62.176761627197266,35.961219787597656,94.72505187988281,21.270811080932617,19.161426544189453,10.125878043411287,62.58863696339189,36.0911355053233,95.27360614632823,21.47549166538427,19.269770162775156,10.02630788181347,61.877955303740805,35.67539926144089,94.44229018071975,21.26121705978411,19.076298571831487,10.041003432121276,62.20906617919913,35.67539926144089,94.95691520953775,21.385944214684802,19.09951569413032,203599200,3202700,8529400,3428370,9097400,50251000
2011-05-31,10.431784629821777,63.01668167114258,36.056495666503906,95.53379821777344,21.36675262451172,19.354888916015625,10.431784629821777,63.275112008436786,36.368298695906695,96.07669338157905,21.504272613808197,19.39358262534534,10.22694551393132,62.51597635845925,35.92657663626001,94.90606637641767,21.312384880832507,19.114984670816536,10.22994548784669,62.83093813949078,36.290347938555996,95.25668673384247,21.408329967312806,19.316193730615517,417754400,4706400,10977200,9543076,20294000,60196300
2011-06-01,10.362205505371094,60.85232162475586,34.991172790527344,94.1934585571289,21.350757598876953,18.906036376953125,10.560745959100826,63.073209320268596,36.02185214683854,95.90133851317636,21.4850787314441,19.42454008783073,10.336414218458483,60.77964098495132,34.92188175616439,94.15952931919965,21.29958624933657,18.859603627401988,10.462976119630177,62.95206875912947,35.96988387106632,95.51678007157605,21.29958624933657,19.339412150261566,554682800,5259100,12632100,5370792,14883000,74033500
2011-06-02,10.379899024963379,61.126922607421875,34.696685791015625,93.92769622802734,21.120500564575195,18.743520736694336,10.43628267175551,61.65185490130646,35.24233771317507,94.49887017519818,21.350766857390763,19.076291994553255,10.325915517215861,60.811960766504555,34.63605779966458,93.71279293301802,20.986179373761214,18.712566060373124,10.39189571595047,60.925023675476595,34.94785748205094,94.12562135940475,21.315587149322532,18.952470337127227,338783200,3606200,13421400,4031389,14264200,51487800
2011-06-03,10.300125122070312,60.44043731689453,34.107730865478516,93.33949279785156,20.957393646240234,18.50361442565918,10.356808299419,60.61003777449357,34.35024287024971,93.81453812515417,21.053338742652297,18.681607854131734,10.257238142692573,59.83474076149905,33.92584355792185,92.81921752308335,20.85505334872711,18.449442640999745,10.292328071890642,60.335452132086346,34.35024287024971,92.91535485504421,20.87424139201546,18.611957994978052,313250000,4239300,15135500,5471103,12937800,60697700
2011-06-06,10.13817310333252,60.230472564697266,34.125057220458984,93.16991424560547,20.922208786010742,18.58100128173828,10.408392609328198,60.787709257836504,34.384892010669866,93.63930057417548,21.034143077592894,18.766733727063258,10.131275405216714,60.10125432999193,33.899864646025236,92.89846212850809,20.90302074744939,18.395268836413305,10.367904971345768,60.375839998008495,33.934510165780985,93.17557363502556,20.950993283837327,18.48813432104066,461941200,3310200,9193400,3786206,10445400,54778700
2011-06-07,9.95822525024414,59.90745544433594,34.08173751831055,92.5704116821289,20.851856231689453,18.61969757080078,10.143570127404008,60.65044208612915,34.54078224494279,93.4469757169987,21.014961932920915,18.70482550691104,9.954026408270769,59.89130623971733,34.064418068077664,92.52517269554852,20.84546103006593,18.495875923406114,10.142070941408557,60.400089365006124,34.306930019068446,93.37345785073828,20.954196537563334,18.642914683213707,529785200,3387500,8666700,4379602,11522000,41112600
2011-06-08,9.964224815368652,59.64093017578125,33.977813720703125,92.93801879882812,20.915817260742188,18.52683448791504,10.04100204772635,60.085110193169456,34.34158505205807,93.22643995880924,20.957392164923384,18.588745319681284,9.916539963524757,59.479413530257396,33.89986295712553,92.32725625857394,20.8102781501457,18.46492365614879,9.950429419472192,59.86705594410068,34.177020493406225,92.33290661991049,20.86144951527793,18.495878333996583,333723600,3772100,8483000,4027937,11753000,42205000
2011-06-09,9.941733360290527,59.90745544433594,34.09907913208008,93.22074890136719,21.07252311706543,18.542316436767578,10.007113741983314,60.206268102248515,34.23765793843122,93.8541397501941,21.2100430966541,18.604228762461204,9.919539476021338,59.30175860693492,33.64869718544403,93.17550992149856,20.874237757663128,18.433972818945907,9.994517213073776,59.62479815250883,33.73531100440059,93.31688624665462,20.92860793748915,18.581011640326093,275088800,2960800,9642200,4497591,13112000,42878700
2011-06-10,9.774081230163574,58.704132080078125,33.345542907714844,92.28199768066406,20.912616729736328,18.348834991455078,9.946829588244928,59.76208045153755,34.06442243163474,93.22076078945426,21.05013671229859,18.588740696443754,9.762384055208027,58.63952294678406,33.27625188199718,92.1066830721161,20.864644188845347,18.333358394415722,9.91353916884693,59.608635300330675,33.908520927747965,93.06807469985958,21.00536299146295,18.588740696443754,433955200,5139600,13096800,4898732,14003200,49327200
2011-06-13,9.795075416564941,58.90601348876953,33.232948303222656,92.27635192871094,20.97704315185547,18.604219436645508,9.846360076922934,59.285584332199605,33.657347597001305,93.0058803236509,21.01891904066929,18.720302036989665,9.749189267957364,58.70411462834623,33.2156255459278,92.02751941866806,20.870739982963347,18.341098088627902,9.813069654885684,59.00292099843559,33.458140844077654,92.99457057557039,20.97059919502292,18.410747944048467,329473200,4087300,9253400,5333763,19081600,47572500
2011-06-14,9.970223426818848,60.2789421081543,33.42350387573242,92.81356048583984,21.1348819732666,18.743520736694336,9.99451633000284,60.58582625375112,33.657356203040806,93.06805228409307,21.208970260275805,18.921515660806016,9.876351305119929,59.10793081642306,33.354212828835585,92.54776797003338,21.03502277875463,18.720305098471076,9.897045200362047,59.229065241351954,33.50145465150189,92.67218417670558,21.067235184308586,18.80543156540735,334569200,4775700,10074600,7374300,14045000,42894500
2011-06-15,9.799574851989746,59.64093017578125,33.25027084350586,91.80133056640625,20.928722381591797,18.37206268310547,9.906042700425175,60.981541747196516,33.62270186296923,92.41209316799493,21.099450365370135,18.581012362226197,9.7434907120979,59.41480440746183,33.12035512060954,91.34325410214612,20.822419217396078,18.317890872089976,9.889547647814869,59.818602182736534,33.24161111690401,92.03884434139226,21.070459933852757,18.573273321213822,399196000,6531900,10716200,5465978,16378400,49410200
2011-06-16,9.751890182495117,59.77014923095703,32.921146392822266,91.99356842041016,21.09622573852539,18.57326889038086,9.857458698696298,60.230478454546734,33.3195632161168,92.53647230443573,21.183201937456577,18.650657805971605,9.547051815555179,59.31789152672729,32.713279906212996,91.49025315837261,20.873958418515848,18.302408423848647,9.80407500625386,59.552094978934704,33.232949426714406,91.64859862019114,20.928719754050878,18.379797339439392,510591200,4446500,11806900,5084711,15538800,57184100
2011-06-17,9.60492992401123,59.891292572021484,32.9471321105957,92.99454498291016,21.13810920715332,18.77448272705078,9.874550334914016,60.51313847213067,33.23294935506177,93.36778461912093,21.334608124836056,18.805437412997417,9.577938171491493,59.568253100167894,32.89516383706632,92.50818984475279,21.13810920715332,18.557794021140133,9.86675248616358,60.262785808140215,33.180984385510605,92.88143850709682,21.22186099088887,18.743526565033097,615020000,5536100,12658300,7478586,21317400,83320400
2011-06-20,9.456774711608887,60.18201446533203,33.111690521240234,93.32252502441406,21.20575523376465,18.936992645263672,9.528153417024848,60.40814638290264,33.14633603396237,93.65618499259834,21.305614449437684,19.08403141996775,9.312217797236368,59.36634743958798,32.60934380268109,92.51382879410863,21.057576170696763,18.697088363640635,9.51795623029481,59.72976295312031,32.78256475833586,92.5760368907576,21.057576170696763,18.70482740189565,640645600,3809600,8746200,4138081,11091800,54338400
2011-06-21,9.756084442138672,59.74592208862305,33.58805847167969,94.00114440917969,21.344270706176758,19.161426544189453,9.771079503385756,60.58581604680788,33.68333199021268,94.30086609100107,21.35393418407479,19.238815475781138,9.45317523545995,59.58439928015278,33.12901694126979,92.74568189734752,21.186425708343762,18.882826980887817,9.497562186411653,60.58581604680788,33.302241220059024,93.424311501869,21.295950859037056,18.97569399401206,493382400,5493900,7815000,5635116,14265000,49708700
2011-06-22,9.675408363342285,58.24379348754883,33.18098449707031,93.6958236694336,21.38936996459961,19.076297760009766,9.864052697990646,59.48749137826836,33.57939801686713,94.33486513958732,21.52466357926202,19.200119454858598,9.66850986659985,58.19533356458333,33.15499870822914,93.36782287868915,21.295952242766134,19.02986499345921,9.751885255194946,59.43095377456442,33.39751401487009,93.64493430929113,21.353935571571405,19.037604033896145,390583200,7232200,8543700,4142683,15701200,44287300
2011-06-23,9.933930397033691,57.54119873046875,32.756591796875,93.94461822509766,20.931936264038086,19.060810089111328,9.947725787416632,57.84808290556988,32.85186533256427,94.2895880138207,21.25084317563255,19.07628816219774,9.540748156720923,56.76590752905528,32.21093637682299,92.63260656651376,20.754764392236503,18.7280403741752,9.565339765480296,57.47658958998427,32.8085600810634,92.77964227802633,21.237957725169856,18.91377282300128,559759200,8038400,11874100,5513989,26467800,59470400
2011-06-24,9.787578582763672,57.54926300048828,32.54871368408203,93.35083770751953,20.91584014892578,18.80543327331543,9.991517569477535,57.79961565968292,32.9298043872311,93.84284332219907,21.060797244146798,18.991167252393407,9.74978979866022,57.121238327104415,32.384149161376286,93.06808498988663,20.84819334064599,18.72030679864797,9.93813388449572,57.638099007582895,32.834530885449404,93.79195397079722,20.960938021112305,18.96795013599098,439807200,6088500,13425400,4605120,32073800,101387200
2011-06-27,9.95822525024414,57.84001541137695,32.97311019897461,94.79291534423828,21.006031036376953,19.501930236816406,10.014009064185998,58.09844582984203,33.2762501608653,95.14353553710987,21.086563283468255,19.7031393231148,9.814568475110564,57.60581188191374,32.45344074888262,93.430005146199,20.89006440395355,18.7512597779647,9.82476566276018,57.69464791589865,32.58335645941673,93.72973599301805,20.89006440395355,18.7512597779647,339813600,4028200,8258400,4651248,14777600,92044200
2011-06-28,10.05479621887207,58.21955871582031,32.84318923950195,96.1445083618164,21.270177841186523,19.966259002685547,10.097983506918649,58.34069927743773,33.30223397400914,96.53471715023257,21.292726773266875,20.05912597584545,10.000212874881292,57.662321990724045,32.730596291169,95.01346159308906,21.05113001912773,19.470972415353955,10.006510737421362,58.00151063408089,33.059718714880454,95.19442654876799,21.10589136023011,19.579315987315123,294299600,3837900,11912700,5073100,12932400,81032100
2011-06-29,10.018209457397461,58.72836685180664,33.21562957763672,96.4442138671875,21.489234924316406,19.82697296142578,10.088088193227819,58.92218811625258,33.284920615226675,96.62518781842859,21.52789130639189,19.896621389079304,9.953428114910373,58.03383397928621,32.67863725222863,96.03704504222561,21.318506871037773,19.625762292450684,10.078191321753174,58.32456895668857,33.00776307282389,96.48380248315475,21.321728850623312,19.896621389079304,352545200,3913800,9614100,3992687,17035400,66051000
2011-06-30,10.06709098815918,59.70553207397461,33.81325149536133,97.01541137695312,21.676063537597656,20.12104034423828,10.080887982097634,59.842821822203796,33.88253922545325,97.52437699905487,21.74048836295715,20.12104034423828,9.982217211888152,58.87370974339687,33.21562789042941,96.56299448192928,21.524662494588327,19.857918929343352,10.038000217041562,58.95446805638673,33.345546927322005,96.76657892554324,21.57620432099557,19.919829763667412,322954800,4245300,10049800,5340039,15594600,52535400
2011-07-01,10.294724464416504,59.980125427246094,34.40220642089844,98.70633697509766,21.93376350402832,20.136524200439453,10.30192167784201,60.351624843460286,34.52346240663529,98.76854509731413,21.93376350402832,20.2526068636006,10.023005031553456,59.60056065235899,33.804582914084214,96.98149673905064,21.58908555546164,19.997224414217616,10.075489351020911,59.60863217249766,33.90851944812536,97.04935522175863,21.58908555546164,20.066874307328533,435313200,3647800,9245300,5420058,16487000,52906200
2011-07-05,10.479766845703125,59.883201599121094,34.61874008178711,99.20964813232422,22.001419067382812,20.14426612854004,10.491763533679975,60.351608421267755,34.80062408230614,99.20964813232422,22.159261642217636,20.23713168195001,10.271929432009637,59.64092050864135,34.29827401918324,98.12949963206378,21.930550270373285,20.04366005692932,10.286924491133707,59.89935079646984,34.44551580815927,98.12949963206378,21.930550270373285,20.198437947374416,355054000,3130300,9446200,4797479,14801200,37805300
2011-07-06,10.549649238586426,60.35969543457031,34.27229309082031,100.49900817871094,22.07550621032715,20.37643051147461,10.619829086934752,60.698890280611856,34.60141889526083,100.53293740772833,22.146375003562536,20.407386678508413,10.398194603750538,59.770154077302564,34.01245832056869,99.01734158363494,21.99819591663851,20.090091870697073,10.465374478209041,59.86706160920101,34.60141889526083,99.07389029866391,22.00463741709176,20.097830912455525,444626000,3757800,11435800,6156651,11486000,48744200
2011-07-07,10.712798118591309,61.36919021606445,34.41953659057617,99.80343627929688,22.146371841430664,20.716934204101562,10.736790695522059,61.53878455903713,34.69669413309695,100.25019377354045,22.191469711113974,20.80206068350688,10.616826209174196,60.448531690518045,34.410873558884475,99.5998428163876,22.091610493622298,20.399640975962487,10.636921063486636,60.83618030407396,34.514806811335134,99.97309148096575,22.16892077627232,20.500245533830885,399663600,4976900,10227600,6177258,12423400,51946500
2011-07-08,10.788081169128418,60.62620162963867,34.566776275634766,99.8091049194336,22.12382698059082,20.833011627197266,10.7967791736968,61.0380771120997,34.627404283642846,99.8091049194336,22.12382698059082,20.8794443748964,10.562848419029395,60.2224038284125,33.95183316356499,98.97213850282917,21.9434354686393,20.51571847845737,10.597038199991863,61.0380771120997,34.627404283642846,99.24358145953589,22.017523786340806,20.538935590342156,489633200,4051200,11795100,4602295,12671600,58320700
2011-07-11,10.61683177947998,59.23713684082031,33.969154357910156,98.96082305908203,21.93698501586914,20.60858917236328,10.789881304531159,60.351622727456096,34.24631189716668,99.61683354404315,21.994968335780573,20.74014988742233,10.581442329537081,58.95447960923354,33.84789834748273,98.74592883068105,21.811354899002588,20.500245575045525,10.687011645454096,59.89936499545171,34.203006651153814,98.90993370845516,21.824240354277272,20.60085160918699,442674400,4379000,9785500,4985759,14152400,43999800
2011-07-12,10.609334945678711,58.09035110473633,33.90852355957031,98.42921447753906,21.856449127197266,20.5389347076416,10.72719967176984,59.64901084176182,34.228986318442416,99.17570276515396,22.046506488815794,20.732406203488697,10.455480134379254,57.97728821491813,33.80458701292675,98.33872749298784,21.81779522545369,20.384156920535776,10.602735962543049,59.45518962513998,34.07308480245529,98.92687032723795,21.895105486589735,20.54667226853356,451609200,5773000,11311000,5268493,13343400,47319300
